/workspace/src/models/modules/gnns.py:39: UserWarning: 'nn.glob.GlobalAttention' is deprecated, use 'nn.aggr.AttentionalAggregation' instead
  self.attpool = GlobalAttention(torch.nn.Linear(config.hidden_size, 1))
[1/60] cvefixes__01_vulnerable_expand_dynamic_string_token: baseline p=0.071344, label=0, PDG=9/15, XFG=3
  edge_add b=1 s=137: applied=1, nested=True, p=0.006162, flip=False, error=none
  edge_add b=3 s=137: applied=3, nested=True, p=0.043018, flip=False, error=none
  edge_add b=5 s=137: applied=5, nested=True, p=0.088303, flip=False, error=none
  edge_add b=1 s=2026: applied=1, nested=True, p=0.006162, flip=False, error=none
  edge_add b=3 s=2026: applied=3, nested=True, p=0.002444, flip=False, error=none
  edge_add b=5 s=2026: applied=5, nested=True, p=0.005188, flip=False, error=none
  edge_delete b=1 s=7: applied=1, nested=True, p=0.037303, flip=False, error=none
  edge_delete b=3 s=7: applied=3, nested=True, p=0.000210, flip=False, error=none
  edge_delete b=5 s=7: applied=5, nested=True, p=0.000210, flip=False, error=none
  edge_delete b=1 s=17: applied=1, nested=True, p=0.335857, flip=False, error=none
  edge_delete b=3 s=17: applied=3, nested=True, p=0.261508, flip=False, error=none
  edge_delete b=5 s=17: applied=5, nested=True, p=0.054639, flip=False, error=none
  edge_delete b=1 s=29: applied=1, nested=True, p=0.335857, flip=False, error=none
  edge_delete b=3 s=29: applied=3, nested=True, p=0.335857, flip=False, error=none
  edge_delete b=5 s=29: applied=5, nested=True, p=0.350513, flip=False, error=none
  edge_delete b=1 s=42: applied=1, nested=True, p=0.022804, flip=False, error=none
  edge_delete b=3 s=42: applied=3, nested=True, p=0.350513, flip=False, error=none
  edge_delete b=5 s=42: applied=5, nested=True, p=0.032563, flip=False, error=none
  edge_delete b=1 s=61: applied=1, nested=True, p=0.076072, flip=False, error=none
  edge_delete b=3 s=61: applied=3, nested=True, p=0.104254, flip=False, error=none
  edge_delete b=5 s=61: applied=5, nested=True, p=0.005198, flip=False, error=none
  edge_delete b=1 s=73: applied=1, nested=True, p=0.037303, flip=False, error=none
  edge_delete b=3 s=73: applied=3, nested=True, p=0.007540, flip=False, error=none
  edge_delete b=5 s=73: applied=5, nested=True, p=0.000006, flip=False, error=none
  edge_delete b=1 s=89: applied=1, nested=True, p=0.076072, flip=False, error=none
  edge_delete b=3 s=89: applied=3, nested=True, p=0.350514, flip=False, error=none
  edge_delete b=5 s=89: applied=5, nested=True, p=0.000454, flip=False, error=none
  edge_delete b=1 s=101: applied=1, nested=True, p=0.335857, flip=False, error=none
  edge_delete b=3 s=101: applied=3, nested=True, p=0.360246, flip=False, error=none
  edge_delete b=5 s=101: applied=5, nested=True, p=0.005198, flip=False, error=none
  edge_delete b=1 s=137: applied=1, nested=True, p=0.076072, flip=False, error=none
  edge_delete b=3 s=137: applied=3, nested=True, p=0.000210, flip=False, error=none
  edge_delete b=5 s=137: applied=5, nested=True, p=0.032563, flip=False, error=none
  edge_delete b=1 s=2026: applied=1, nested=True, p=0.076072, flip=False, error=none
  edge_delete b=3 s=2026: applied=3, nested=True, p=0.104254, flip=False, error=none
  edge_delete b=5 s=2026: applied=5, nested=True, p=0.007540, flip=False, error=none
  edge_reconnect b=1 s=7: applied=1, nested=True, p=0.010586, flip=False, error=none
  edge_reconnect b=3 s=7: applied=3, nested=True, p=0.006297, flip=False, error=none
  edge_reconnect b=5 s=7: applied=5, nested=True, p=0.280635, flip=False, error=none
  edge_reconnect b=1 s=17: applied=1, nested=True, p=0.034208, flip=False, error=none
  edge_reconnect b=3 s=17: applied=3, nested=True, p=0.030034, flip=False, error=none
  edge_reconnect b=5 s=17: applied=5, nested=True, p=0.037721, flip=False, error=none
  edge_reconnect b=1 s=29: applied=1, nested=True, p=0.034208, flip=False, error=none
  edge_reconnect b=3 s=29: applied=3, nested=True, p=0.054728, flip=False, error=none
  edge_reconnect b=5 s=29: applied=5, nested=True, p=0.054158, flip=False, error=none
  edge_reconnect b=1 s=42: applied=1, nested=True, p=0.335857, flip=False, error=none
  edge_reconnect b=3 s=42: applied=3, nested=True, p=0.003075, flip=False, error=none
  edge_reconnect b=5 s=42: applied=5, nested=True, p=0.014226, flip=False, error=none
  edge_reconnect b=1 s=61: applied=1, nested=True, p=0.017331, flip=False, error=none
  edge_reconnect b=3 s=61: applied=3, nested=True, p=0.335857, flip=False, error=none
  edge_reconnect b=5 s=61: applied=5, nested=True, p=0.008390, flip=False, error=none
  edge_reconnect b=1 s=73: applied=1, nested=True, p=0.002017, flip=False, error=none
  edge_reconnect b=3 s=73: applied=3, nested=True, p=0.032236, flip=False, error=none
  edge_reconnect b=5 s=73: applied=5, nested=True, p=0.005900, flip=False, error=none
  edge_reconnect b=1 s=89: applied=1, nested=True, p=0.032736, flip=False, error=none
  edge_reconnect b=3 s=89: applied=3, nested=True, p=0.031761, flip=False, error=none
  edge_reconnect b=5 s=89: applied=5, nested=True, p=0.024646, flip=False, error=none
  edge_reconnect b=1 s=101: applied=1, nested=True, p=0.335857, flip=False, error=none
  edge_reconnect b=3 s=101: applied=3, nested=True, p=0.004482, flip=False, error=none
  edge_reconnect b=5 s=101: applied=5, nested=True, p=0.010409, flip=False, error=none
  edge_reconnect b=1 s=137: applied=1, nested=True, p=0.032736, flip=False, error=none
  edge_reconnect b=3 s=137: applied=3, nested=True, p=0.002032, flip=False, error=none
  edge_reconnect b=5 s=137: applied=5, nested=True, p=0.032736, flip=False, error=none
  edge_reconnect b=1 s=2026: applied=1, nested=True, p=0.032736, flip=False, error=none
  edge_reconnect b=3 s=2026: applied=3, nested=True, p=0.054728, flip=False, error=none
  edge_reconnect b=5 s=2026: applied=5, nested=True, p=0.054728, flip=False, error=none
[58/60] devign__18_vulnerable_mpeg1_decode_sequence: baseline p=0.899059, label=1, PDG=59/149, XFG=55
  node_add b=1 s=7: applied=1, nested=True, p=0.899059, flip=False, error=none
  node_add b=3 s=7: applied=3, nested=True, p=0.899059, flip=False, error=none
  node_add b=5 s=7: applied=5, nested=True, p=0.899059, flip=False, error=none
  node_add b=1 s=17: applied=1, nested=True, p=0.545170, flip=False, error=none
  node_add b=3 s=17: applied=3, nested=True, p=0.530607, flip=False, error=none
  node_add b=5 s=17: applied=5, nested=True, p=0.530607, flip=False, error=none
  node_add b=1 s=29: applied=1, nested=True, p=0.969287, flip=False, error=none
  node_add b=3 s=29: applied=3, nested=True, p=0.969287, flip=False, error=none
  node_add b=5 s=29: applied=5, nested=True, p=0.969287, flip=False, error=none
  node_add b=1 s=42: applied=1, nested=True, p=0.899059, flip=False, error=none
  node_add b=3 s=42: applied=3, nested=True, p=0.899059, flip=False, error=none
  node_add b=5 s=42: applied=5, nested=True, p=0.899059, flip=False, error=none
  node_add b=1 s=61: applied=1, nested=True, p=0.899059, flip=False, error=none
  node_add b=3 s=61: applied=3, nested=True, p=0.876313, flip=False, error=none
  node_add b=5 s=61: applied=5, nested=True, p=0.876313, flip=False, error=none
  node_add b=1 s=73: applied=1, nested=True, p=0.899059, flip=False, error=none
  node_add b=3 s=73: applied=3, nested=True, p=0.931958, flip=False, error=none
  node_add b=5 s=73: applied=5, nested=True, p=0.931958, flip=False, error=none
  node_add b=1 s=89: applied=1, nested=True, p=0.899059, flip=False, error=none
  node_add b=3 s=89: applied=3, nested=True, p=0.899059, flip=False, error=none
  node_add b=5 s=89: applied=5, nested=True, p=0.899059, flip=False, error=none
  node_add b=1 s=101: applied=1, nested=True, p=0.899059, flip=False, error=none
  node_add b=3 s=101: applied=3, nested=True, p=0.899059, flip=False, error=none
  node_add b=5 s=101: applied=5, nested=True, p=0.899059, flip=False, error=none
  node_add b=1 s=137: applied=1, nested=True, p=0.899059, flip=False, error=none
  node_add b=3 s=137: applied=3, nested=True, p=0.899059, flip=False, error=none
  node_add b=5 s=137: applied=5, nested=True, p=0.899059, flip=False, error=none
  node_add b=1 s=2026: applied=1, nested=True, p=0.899059, flip=False, error=none
  node_add b=3 s=2026: applied=3, nested=True, p=0.931958, flip=False, error=none
  node_add b=5 s=2026: applied=5, nested=True, p=0.202781, flip=True, error=none
  node_delete b=1 s=7: applied=1, nested=True, p=0.918462, flip=False, error=none
  node_delete b=3 s=7: applied=3, nested=True, p=0.391047, flip=True, error=none
  node_delete b=5 s=7: applied=5, nested=True, p=0.391047, flip=True, error=none
  node_delete b=1 s=17: applied=1, nested=True, p=0.391047, flip=True, error=none
  node_delete b=3 s=17: applied=3, nested=True, p=0.391047, flip=True, error=none
  node_delete b=5 s=17: applied=5, nested=True, p=0.391047, flip=True, error=none
  node_delete b=1 s=29: applied=1, nested=True, p=0.391047, flip=True, error=none
  node_delete b=3 s=29: applied=3, nested=True, p=0.391047, flip=True, error=none
  node_delete b=5 s=29: applied=5, nested=True, p=0.701545, flip=False, error=none
  node_delete b=1 s=42: applied=1, nested=True, p=0.899059, flip=False, error=none
  node_delete b=3 s=42: applied=3, nested=True, p=0.960303, flip=False, error=none
  node_delete b=5 s=42: applied=5, nested=True, p=0.997679, flip=False, error=none
  node_delete b=1 s=61: applied=1, nested=True, p=0.899059, flip=False, error=none
  node_delete b=3 s=61: applied=3, nested=True, p=0.899059, flip=False, error=none
  node_delete b=5 s=61: applied=5, nested=True, p=0.391047, flip=True, error=none
  node_delete b=1 s=73: applied=1, nested=True, p=0.899059, flip=False, error=none
  node_delete b=3 s=73: applied=3, nested=True, p=0.899059, flip=False, error=none
  node_delete b=5 s=73: applied=5, nested=True, p=0.899059, flip=False, error=none
  node_delete b=1 s=89: applied=1, nested=True, p=0.899059, flip=False, error=none
  node_delete b=3 s=89: applied=3, nested=True, p=0.928049, flip=False, error=none
  node_delete b=5 s=89: applied=5, nested=True, p=0.391047, flip=True, error=none
  node_delete b=1 s=101: applied=1, nested=True, p=0.899059, flip=False, error=none
  node_delete b=3 s=101: applied=3, nested=True, p=0.899059, flip=False, error=none
  node_delete b=5 s=101: applied=5, nested=True, p=0.952825, flip=False, error=none
  node_delete b=1 s=137: applied=1, nested=True, p=0.899059, flip=False, error=none
  node_delete b=3 s=137: applied=3, nested=True, p=0.391047, flip=True, error=none
  node_delete b=5 s=137: applied=5, nested=True, p=0.391047, flip=True, error=none
  node_delete b=1 s=2026: applied=1, nested=True, p=0.899059, flip=False, error=none
  node_delete b=3 s=2026: applied=3, nested=True, p=0.946857, flip=False, error=none
  node_delete b=5 s=2026: applied=5, nested=True, p=0.969043, flip=False, error=none
  node_attribute_modify b=1 s=7: applied=1, nested=True, p=0.899059, flip=False, error=none
  node_attribute_modify b=3 s=7: applied=3, nested=True, p=0.899059, flip=False, error=none
  node_attribute_modify b=5 s=7: applied=5, nested=True, p=0.963241, flip=False, error=none
  node_attribute_modify b=1 s=17: applied=1, nested=True, p=0.899059, flip=False, error=none
  node_attribute_modify b=3 s=17: applied=3, nested=True, p=0.899059, flip=False, error=none
  node_attribute_modify b=5 s=17: applied=5, nested=True, p=0.899059, flip=False, error=none
  node_attribute_modify b=1 s=29: applied=1, nested=True, p=0.899059, flip=False, error=none
  node_attribute_modify b=3 s=29: applied=3, nested=True, p=0.924416, flip=False, error=none
  node_attribute_modify b=5 s=29: applied=5, nested=True, p=0.918487, flip=False, error=none
  node_attribute_modify b=1 s=42: applied=1, nested=True, p=0.980167, flip=False, error=none
  node_attribute_modify b=3 s=42: applied=3, nested=True, p=0.990967, flip=False, error=none
  node_attribute_modify b=5 s=42: applied=5, nested=True, p=0.990967, flip=False, error=none
  node_attribute_modify b=1 s=61: applied=1, nested=True, p=0.129633, flip=True, error=none
  node_attribute_modify b=3 s=61: applied=3, nested=True, p=0.097425, flip=True, error=none
  node_attribute_modify b=5 s=61: applied=5, nested=True, p=0.039063, flip=True, error=none
  node_attribute_modify b=1 s=73: applied=1, nested=True, p=0.899059, flip=False, error=none
  node_attribute_modify b=3 s=73: applied=3, nested=True, p=0.194535, flip=True, error=none
  node_attribute_modify b=5 s=73: applied=5, nested=True, p=0.064911, flip=True, error=none
  node_attribute_modify b=1 s=89: applied=1, nested=True, p=0.899059, flip=False, error=none
  node_attribute_modify b=3 s=89: applied=3, nested=True, p=0.899059, flip=False, error=none
  node_attribute_modify b=5 s=89: applied=5, nested=True, p=0.899059, flip=False, error=none
  node_attribute_modify b=1 s=101: applied=1, nested=True, p=0.899059, flip=False, error=none
  node_attribute_modify b=3 s=101: applied=3, nested=True, p=0.899059, flip=False, error=none
  node_attribute_modify b=5 s=101: applied=5, nested=True, p=0.139667, flip=True, error=none
  node_attribute_modify b=1 s=137: applied=1, nested=True, p=0.899059, flip=False, error=none
  node_attribute_modify b=3 s=137: applied=3, nested=True, p=0.899059, flip=False, error=none
  node_attribute_modify b=5 s=137: applied=5, nested=True, p=0.899059, flip=False, error=none
  node_attribute_modify b=1 s=2026: applied=1, nested=True, p=0.899059, flip=False, error=none
  node_attribute_modify b=3 s=2026: applied=3, nested=True, p=0.039063, flip=True, error=none
  node_attribute_modify b=5 s=2026: applied=5, nested=True, p=0.980058, flip=False, error=none
  edge_add b=1 s=7: applied=1, nested=True, p=0.958727, flip=False, error=none
  edge_add b=3 s=7: applied=3, nested=True, p=0.955384, flip=False, error=none
  edge_add b=5 s=7: applied=5, nested=True, p=0.005333, flip=True, error=none
  edge_add b=1 s=17: applied=1, nested=True, p=0.899059, flip=False, error=none
  edge_add b=3 s=17: applied=3, nested=True, p=0.899059, flip=False, error=none
  edge_add b=5 s=17: applied=5, nested=True, p=0.882510, flip=False, error=none
  edge_add b=1 s=29: applied=1, nested=True, p=0.899059, flip=False, error=none
  edge_add b=3 s=29: applied=3, nested=True, p=0.899059, flip=False, error=none
  edge_add b=5 s=29: applied=5, nested=True, p=0.899059, flip=False, error=none
  edge_add b=1 s=42: applied=1, nested=True, p=0.899059, flip=False, error=none
  edge_add b=3 s=42: applied=3, nested=True, p=0.899059, flip=False, error=none
  edge_add b=5 s=42: applied=5, nested=True, p=0.899059, flip=False, error=none
  edge_add b=1 s=61: applied=1, nested=True, p=0.899059, flip=False, error=none
  edge_add b=3 s=61: applied=3, nested=True, p=0.899059, flip=False, error=none
  edge_add b=5 s=61: applied=5, nested=True, p=0.973189, flip=False, error=none
  edge_add b=1 s=73: applied=1, nested=True, p=0.899059, flip=False, error=none
  edge_add b=3 s=73: applied=3, nested=True, p=0.003070, flip=True, error=none
  edge_add b=5 s=73: applied=5, nested=True, p=0.999632, flip=False, error=none
  edge_add b=1 s=89: applied=1, nested=True, p=0.364603, flip=True, error=none
  edge_add b=3 s=89: applied=3, nested=True, p=0.378453, flip=True, error=none
  edge_add b=5 s=89: applied=5, nested=True, p=0.813586, flip=False, error=none
  edge_add b=1 s=101: applied=1, nested=True, p=0.899059, flip=False, error=none
  edge_add b=3 s=101: applied=3, nested=True, p=0.622965, flip=False, error=none
  edge_add b=5 s=101: applied=5, nested=True, p=0.925843, flip=False, error=none
  edge_add b=1 s=137: applied=1, nested=True, p=0.604799, flip=False, error=none
  edge_add b=3 s=137: applied=3, nested=True, p=0.605906, flip=False, error=none
  edge_add b=5 s=137: applied=5, nested=True, p=0.331937, flip=True, error=none
  edge_add b=1 s=2026: applied=1, nested=True, p=0.899059, flip=False, error=none
  edge_add b=3 s=2026: applied=3, nested=True, p=0.899059, flip=False, error=none
  edge_add b=5 s=2026: applied=5, nested=True, p=0.899059, flip=False, error=none
  edge_delete b=1 s=7: applied=1, nested=True, p=0.896837, flip=False, error=none
  edge_delete b=3 s=7: applied=3, nested=True, p=0.896837, flip=False, error=none
  edge_delete b=5 s=7: applied=5, nested=True, p=0.930639, flip=False, error=none
  edge_delete b=1 s=17: applied=1, nested=True, p=0.899059, flip=False, error=none
  edge_delete b=3 s=17: applied=3, nested=True, p=0.391047, flip=True, error=none
  edge_delete b=5 s=17: applied=5, nested=True, p=0.505158, flip=False, error=none
  edge_delete b=1 s=29: applied=1, nested=True, p=0.899059, flip=False, error=none
  edge_delete b=3 s=29: applied=3, nested=True, p=0.947562, flip=False, error=none
  edge_delete b=5 s=29: applied=5, nested=True, p=0.947562, flip=False, error=none
  edge_delete b=1 s=42: applied=1, nested=True, p=0.899059, flip=False, error=none
  edge_delete b=3 s=42: applied=3, nested=True, p=0.892431, flip=False, error=none
  edge_delete b=5 s=42: applied=5, nested=True, p=0.892431, flip=False, error=none
  edge_delete b=1 s=61: applied=1, nested=True, p=0.899059, flip=False, error=none
  edge_delete b=3 s=61: applied=3, nested=True, p=0.899059, flip=False, error=none
  edge_delete b=5 s=61: applied=5, nested=True, p=0.600050, flip=False, error=none
  edge_delete b=1 s=73: applied=1, nested=True, p=0.899059, flip=False, error=none
  edge_delete b=3 s=73: applied=3, nested=True, p=0.899059, flip=False, error=none
  edge_delete b=5 s=73: applied=5, nested=True, p=0.899059, flip=False, error=none
  edge_delete b=1 s=89: applied=1, nested=True, p=0.899059, flip=False, error=none
  edge_delete b=3 s=89: applied=3, nested=True, p=0.899059, flip=False, error=none
  edge_delete b=5 s=89: applied=5, nested=True, p=0.899059, flip=False, error=none
  edge_delete b=1 s=101: applied=1, nested=True, p=0.899059, flip=False, error=none
  edge_delete b=3 s=101: applied=3, nested=True, p=0.905615, flip=False, error=none
  edge_delete b=5 s=101: applied=5, nested=True, p=0.905616, flip=False, error=none
  edge_delete b=1 s=137: applied=1, nested=True, p=0.899059, flip=False, error=none
  edge_delete b=3 s=137: applied=3, nested=True, p=0.899059, flip=False, error=none
  edge_delete b=5 s=137: applied=5, nested=True, p=0.711012, flip=False, error=none
  edge_delete b=1 s=2026: applied=1, nested=True, p=0.899059, flip=False, error=none
  edge_delete b=3 s=2026: applied=3, nested=True, p=0.896837, flip=False, error=none
  edge_delete b=5 s=2026: applied=5, nested=True, p=0.972893, flip=False, error=none
  edge_reconnect b=1 s=7: applied=1, nested=True, p=0.668680, flip=False, error=none
  edge_reconnect b=3 s=7: applied=3, nested=True, p=0.668680, flip=False, error=none
  edge_reconnect b=5 s=7: applied=5, nested=True, p=0.997414, flip=False, error=none
  edge_reconnect b=1 s=17: applied=1, nested=True, p=0.646990, flip=False, error=none
  edge_reconnect b=3 s=17: applied=3, nested=True, p=0.174304, flip=True, error=none
  edge_reconnect b=5 s=17: applied=5, nested=True, p=0.205719, flip=True, error=none
  edge_reconnect b=1 s=29: applied=1, nested=True, p=0.047446, flip=True, error=none
  edge_reconnect b=3 s=29: applied=3, nested=True, p=0.013768, flip=True, error=none
  edge_reconnect b=5 s=29: applied=5, nested=True, p=0.219481, flip=True, error=none
  edge_reconnect b=1 s=42: applied=1, nested=True, p=0.899059, flip=False, error=none
  edge_reconnect b=3 s=42: applied=3, nested=True, p=0.900798, flip=False, error=none
  edge_reconnect b=5 s=42: applied=5, nested=True, p=0.900798, flip=False, error=none
  edge_reconnect b=1 s=61: applied=1, nested=True, p=0.850478, flip=False, error=none
  edge_reconnect b=3 s=61: applied=3, nested=True, p=0.850478, flip=False, error=none
  edge_reconnect b=5 s=61: applied=5, nested=True, p=0.824793, flip=False, error=none
  edge_reconnect b=1 s=73: applied=1, nested=True, p=0.899059, flip=False, error=none
  edge_reconnect b=3 s=73: applied=3, nested=True, p=0.899059, flip=False, error=none
  edge_reconnect b=5 s=73: applied=5, nested=True, p=0.837951, flip=False, error=none
  edge_reconnect b=1 s=89: applied=1, nested=True, p=0.895326, flip=False, error=none
  edge_reconnect b=3 s=89: applied=3, nested=True, p=0.895326, flip=False, error=none
  edge_reconnect b=5 s=89: applied=5, nested=True, p=0.895326, flip=False, error=none
  edge_reconnect b=1 s=101: applied=1, nested=True, p=0.899059, flip=False, error=none
  edge_reconnect b=3 s=101: applied=3, nested=True, p=0.656014, flip=False, error=none
  edge_reconnect b=5 s=101: applied=5, nested=True, p=0.027293, flip=True, error=none
  edge_reconnect b=1 s=137: applied=1, nested=True, p=0.907061, flip=False, error=none
  edge_reconnect b=3 s=137: applied=3, nested=True, p=0.553584, flip=False, error=none
  edge_reconnect b=5 s=137: applied=5, nested=True, p=0.553584, flip=False, error=none
  edge_reconnect b=1 s=2026: applied=1, nested=True, p=0.899059, flip=False, error=none
  edge_reconnect b=3 s=2026: applied=3, nested=True, p=0.668680, flip=False, error=none
  edge_reconnect b=5 s=2026: applied=5, nested=True, p=0.999948, flip=False, error=none
[59/60] devign__19_non_vulnerable_const_char_get_feature_xml: baseline p=0.000039, label=0, PDG=27/47, XFG=13
  node_add b=1 s=7: applied=1, nested=True, p=0.000027, flip=False, error=none
  node_add b=3 s=7: applied=3, nested=True, p=0.000016, flip=False, error=none
  node_add b=5 s=7: applied=5, nested=True, p=0.000016, flip=False, error=none
  node_add b=1 s=17: applied=1, nested=True, p=0.000112, flip=False, error=none
  node_add b=3 s=17: applied=3, nested=True, p=0.000087, flip=False, error=none
  node_add b=5 s=17: applied=5, nested=True, p=0.000172, flip=False, error=none
  node_add b=1 s=29: applied=1, nested=True, p=0.000016, flip=False, error=none
  node_add b=3 s=29: applied=3, nested=True, p=0.000022, flip=False, error=none
  node_add b=5 s=29: applied=5, nested=True, p=0.000053, flip=False, error=none
  node_add b=1 s=42: applied=1, nested=True, p=0.000016, flip=False, error=none
  node_add b=3 s=42: applied=3, nested=True, p=0.000016, flip=False, error=none
  node_add b=5 s=42: applied=5, nested=True, p=0.000018, flip=False, error=none
  node_add b=1 s=61: applied=1, nested=True, p=0.000027, flip=False, error=none
  node_add b=3 s=61: applied=3, nested=True, p=0.000038, flip=False, error=none
  node_add b=5 s=61: applied=5, nested=True, p=0.000044, flip=False, error=none
  node_add b=1 s=73: applied=1, nested=True, p=0.000026, flip=False, error=none
  node_add b=3 s=73: applied=3, nested=True, p=0.000198, flip=False, error=none
  node_add b=5 s=73: applied=5, nested=True, p=0.000122, flip=False, error=none
  node_add b=1 s=89: applied=1, nested=True, p=0.000039, flip=False, error=none
  node_add b=3 s=89: applied=3, nested=True, p=0.000167, flip=False, error=none
  node_add b=5 s=89: applied=5, nested=True, p=0.000230, flip=False, error=none
  node_add b=1 s=101: applied=1, nested=True, p=0.000016, flip=False, error=none
  node_add b=3 s=101: applied=3, nested=True, p=0.000025, flip=False, error=none
  node_add b=5 s=101: applied=5, nested=True, p=0.000065, flip=False, error=none
  node_add b=1 s=137: applied=1, nested=True, p=0.000039, flip=False, error=none
  node_add b=3 s=137: applied=3, nested=True, p=0.000084, flip=False, error=none
  node_add b=5 s=137: applied=5, nested=True, p=0.000219, flip=False, error=none
  node_add b=1 s=2026: applied=1, nested=True, p=0.000024, flip=False, error=none
  node_add b=3 s=2026: applied=3, nested=True, p=0.000128, flip=False, error=none
  node_add b=5 s=2026: applied=5, nested=True, p=0.000280, flip=False, error=none
  node_delete b=1 s=7: applied=1, nested=True, p=0.000027, flip=False, error=none
  node_delete b=3 s=7: applied=3, nested=True, p=0.017161, flip=False, error=none
  node_delete b=5 s=7: applied=5, nested=True, p=0.017161, flip=False, error=none
  node_delete b=1 s=17: applied=1, nested=True, p=0.000037, flip=False, error=none
  node_delete b=3 s=17: applied=3, nested=True, p=0.000033, flip=False, error=none
  node_delete b=5 s=17: applied=5, nested=True, p=0.000027, flip=False, error=none
  node_delete b=1 s=29: applied=1, nested=True, p=0.000037, flip=False, error=none
  node_delete b=3 s=29: applied=3, nested=True, p=0.000028, flip=False, error=none
  node_delete b=5 s=29: applied=5, nested=True, p=0.000527, flip=False, error=none
  node_delete b=1 s=42: applied=1, nested=True, p=0.000046, flip=False, error=none
  node_delete b=3 s=42: applied=3, nested=True, p=0.000641, flip=False, error=none
  node_delete b=5 s=42: applied=5, nested=True, p=0.000641, flip=False, error=none
  node_delete b=1 s=61: applied=1, nested=True, p=0.000040, flip=False, error=none
  node_delete b=3 s=61: applied=3, nested=True, p=0.101108, flip=False, error=none
  node_delete b=5 s=61: applied=5, nested=True, p=0.101108, flip=False, error=none
  node_delete b=1 s=73: applied=1, nested=True, p=0.000059, flip=False, error=none
  node_delete b=3 s=73: applied=3, nested=True, p=0.000044, flip=False, error=none
  node_delete b=5 s=73: applied=5, nested=True, p=0.000012, flip=False, error=none
  node_delete b=1 s=89: applied=1, nested=True, p=0.000048, flip=False, error=none
  node_delete b=3 s=89: applied=3, nested=True, p=0.000039, flip=False, error=none
  node_delete b=5 s=89: applied=5, nested=True, p=0.000016, flip=False, error=none
  node_delete b=1 s=101: applied=1, nested=True, p=0.000018, flip=False, error=none
  node_delete b=3 s=101: applied=3, nested=True, p=0.000024, flip=False, error=none
  node_delete b=5 s=101: applied=5, nested=True, p=0.000016, flip=False, error=none
  node_delete b=1 s=137: applied=1, nested=True, p=0.000048, flip=False, error=none
  node_delete b=3 s=137: applied=3, nested=True, p=0.000103, flip=False, error=none
  node_delete b=5 s=137: applied=5, nested=True, p=0.000070, flip=False, error=none
  node_delete b=1 s=2026: applied=1, nested=True, p=0.000048, flip=False, error=none
  node_delete b=3 s=2026: applied=3, nested=True, p=0.000016, flip=False, error=none
  node_delete b=5 s=2026: applied=5, nested=True, p=0.001381, flip=False, error=none
  node_attribute_modify b=1 s=7: applied=1, nested=True, p=0.000033, flip=False, error=none
  node_attribute_modify b=3 s=7: applied=3, nested=True, p=0.000016, flip=False, error=none
  node_attribute_modify b=5 s=7: applied=5, nested=True, p=0.000090, flip=False, error=none
  node_attribute_modify b=1 s=17: applied=1, nested=True, p=0.000062, flip=False, error=none
  node_attribute_modify b=3 s=17: applied=3, nested=True, p=0.000092, flip=False, error=none
  node_attribute_modify b=5 s=17: applied=5, nested=True, p=0.000018, flip=False, error=none
  node_attribute_modify b=1 s=29: applied=1, nested=True, p=0.000044, flip=False, error=none
  node_attribute_modify b=3 s=29: applied=3, nested=True, p=0.000016, flip=False, error=none
  node_attribute_modify b=5 s=29: applied=5, nested=True, p=0.005687, flip=False, error=none
  node_attribute_modify b=1 s=42: applied=1, nested=True, p=0.001886, flip=False, error=none
  node_attribute_modify b=3 s=42: applied=3, nested=True, p=0.000970, flip=False, error=none
  node_attribute_modify b=5 s=42: applied=5, nested=True, p=0.071536, flip=False, error=none
  node_attribute_modify b=1 s=61: applied=1, nested=True, p=0.000016, flip=False, error=none
  node_attribute_modify b=3 s=61: applied=3, nested=True, p=0.001238, flip=False, error=none
  node_attribute_modify b=5 s=61: applied=5, nested=True, p=0.009726, flip=False, error=none
  node_attribute_modify b=1 s=73: applied=1, nested=True, p=0.000047, flip=False, error=none
  node_attribute_modify b=3 s=73: applied=3, nested=True, p=0.000047, flip=False, error=none
  node_attribute_modify b=5 s=73: applied=5, nested=True, p=0.006510, flip=False, error=none
  node_attribute_modify b=1 s=89: applied=1, nested=True, p=0.000147, flip=False, error=none
  node_attribute_modify b=3 s=89: applied=3, nested=True, p=0.002057, flip=False, error=none
  node_attribute_modify b=5 s=89: applied=5, nested=True, p=0.000059, flip=False, error=none
  node_attribute_modify b=1 s=101: applied=1, nested=True, p=0.002223, flip=False, error=none
  node_attribute_modify b=3 s=101: applied=3, nested=True, p=0.002305, flip=False, error=none
  node_attribute_modify b=5 s=101: applied=5, nested=True, p=0.002688, flip=False, error=none
  node_attribute_modify b=1 s=137: applied=1, nested=True, p=0.000016, flip=False, error=none
  node_attribute_modify b=3 s=137: applied=3, nested=True, p=0.000051, flip=False, error=none
  node_attribute_modify b=5 s=137: applied=5, nested=True, p=0.000018, flip=False, error=none
  node_attribute_modify b=1 s=2026: applied=1, nested=True, p=0.000016, flip=False, error=none
  node_attribute_modify b=3 s=2026: applied=3, nested=True, p=0.000016, flip=False, error=none
  node_attribute_modify b=5 s=2026: applied=5, nested=True, p=0.000000, flip=False, error=none
  edge_add b=1 s=7: applied=1, nested=True, p=0.000042, flip=False, error=none
  edge_add b=3 s=7: applied=3, nested=True, p=0.000238, flip=False, error=none
  edge_add b=5 s=7: applied=5, nested=True, p=0.000080, flip=False, error=none
  edge_add b=1 s=17: applied=1, nested=True, p=0.000041, flip=False, error=none
