/workspace/src/models/modules/gnns.py:39: UserWarning: 'nn.glob.GlobalAttention' is deprecated, use 'nn.aggr.AttentionalAggregation' instead
  self.attpool = GlobalAttention(torch.nn.Linear(config.hidden_size, 1))
[1/60] cvefixes__01_vulnerable_expand_dynamic_string_token: true=1, baseline=0 p=0.071344, correct=False, winner=19
[2/60] cvefixes__02_fixed_dl_dst_substitute: true=0, baseline=0 p=0.000000, correct=True, winner=22
  winner_xfg_edge_attack b=1 s=7: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=29: applied=1, nested=True, p=0.015970, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=29: applied=3, nested=True, p=0.244185, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=29: applied=5, nested=True, p=0.561043, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=1 s=42: applied=1, nested=True, p=0.015970, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=42: applied=3, nested=True, p=0.244185, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=42: applied=5, nested=True, p=0.561043, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=1 s=61: applied=1, nested=True, p=0.015970, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=61: applied=3, nested=True, p=0.244185, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=61: applied=5, nested=True, p=0.561043, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=1 s=73: applied=1, nested=True, p=0.015970, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=73: applied=3, nested=True, p=0.244185, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=73: applied=5, nested=True, p=0.561043, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=1 s=89: applied=1, nested=True, p=0.015970, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=89: applied=3, nested=True, p=0.244185, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=89: applied=5, nested=True, p=0.561043, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=1 s=101: applied=1, nested=True, p=0.015970, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=101: applied=3, nested=True, p=0.244185, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=101: applied=5, nested=True, p=0.561043, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=1 s=137: applied=1, nested=True, p=0.015970, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=137: applied=3, nested=True, p=0.244185, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=137: applied=5, nested=True, p=0.561043, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=1 s=2026: applied=1, nested=True, p=0.015970, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=2026: applied=3, nested=True, p=0.244185, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=2026: applied=5, nested=True, p=0.561043, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=1 s=7: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=7: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=7: applied=5, nested=True, p=0.000303, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=17: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=17: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=17: applied=5, nested=True, p=0.000303, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=29: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=29: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=29: applied=5, nested=True, p=0.000303, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=42: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=42: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=42: applied=5, nested=True, p=0.000303, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=61: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=61: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=61: applied=5, nested=True, p=0.000303, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=73: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=73: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=73: applied=5, nested=True, p=0.000303, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=89: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=89: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=89: applied=5, nested=True, p=0.000303, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=101: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=101: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=101: applied=5, nested=True, p=0.000303, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=137: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=137: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=137: applied=5, nested=True, p=0.000303, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=2026: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=2026: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=2026: applied=5, nested=True, p=0.000303, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=7: applied=1, nested=True, p=0.000001, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=7: applied=3, nested=True, p=0.000042, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=7: applied=5, nested=True, p=0.059975, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=17: applied=1, nested=True, p=0.000001, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=17: applied=3, nested=True, p=0.000042, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=17: applied=5, nested=True, p=0.059975, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=29: applied=1, nested=True, p=0.000001, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=29: applied=3, nested=True, p=0.000042, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=29: applied=5, nested=True, p=0.059975, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=42: applied=1, nested=True, p=0.000001, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=42: applied=3, nested=True, p=0.000042, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=42: applied=5, nested=True, p=0.059975, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=61: applied=1, nested=True, p=0.000001, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=61: applied=3, nested=True, p=0.000042, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=61: applied=5, nested=True, p=0.059975, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=73: applied=1, nested=True, p=0.000001, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=73: applied=3, nested=True, p=0.000042, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=73: applied=5, nested=True, p=0.059975, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=89: applied=1, nested=True, p=0.000001, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=89: applied=3, nested=True, p=0.000042, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=89: applied=5, nested=True, p=0.059975, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=101: applied=1, nested=True, p=0.000001, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=101: applied=3, nested=True, p=0.000042, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=101: applied=5, nested=True, p=0.059975, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=137: applied=1, nested=True, p=0.000001, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=137: applied=3, nested=True, p=0.000042, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=137: applied=5, nested=True, p=0.059975, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=2026: applied=1, nested=True, p=0.000001, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=2026: applied=3, nested=True, p=0.000042, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=2026: applied=5, nested=True, p=0.059975, flip=False, attack_success=False, error=none
[52/60] devign__12_vulnerable_static_inline_void_qtrle_decode_2n4b: true=1, baseline=0 p=0.000000, correct=False, winner=11
[53/60] devign__13_non_vulnerable_static_void_sctlr_write: true=0, baseline=0 p=0.000000, correct=True, winner=11
  winner_xfg_edge_attack b=1 s=7: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=7: applied=3, nested=True, p=0.000001, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=7: applied=5, nested=True, p=0.000011, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=17: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=17: applied=3, nested=True, p=0.000001, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=17: applied=5, nested=True, p=0.000011, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=29: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=29: applied=3, nested=True, p=0.000001, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=29: applied=5, nested=True, p=0.000011, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=42: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=42: applied=3, nested=True, p=0.000001, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=42: applied=5, nested=True, p=0.000011, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=61: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=61: applied=3, nested=True, p=0.000001, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=61: applied=5, nested=True, p=0.000011, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=73: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=73: applied=3, nested=True, p=0.000001, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=73: applied=5, nested=True, p=0.000011, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=89: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=89: applied=3, nested=True, p=0.000001, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=89: applied=5, nested=True, p=0.000011, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=101: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=101: applied=3, nested=True, p=0.000001, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=101: applied=5, nested=True, p=0.000011, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=137: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=137: applied=3, nested=True, p=0.000001, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=137: applied=5, nested=True, p=0.000011, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=2026: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=2026: applied=3, nested=True, p=0.000001, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=2026: applied=5, nested=True, p=0.000011, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=7: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=7: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=7: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=17: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=17: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=17: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=29: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=29: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=29: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=42: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=42: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=42: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=61: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=61: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=61: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=73: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=73: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=73: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=89: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=89: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=89: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=101: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=101: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=101: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=137: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=137: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=137: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=2026: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=2026: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=2026: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=7: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=7: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=7: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=17: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=17: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=17: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=29: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=29: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=29: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=42: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=42: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=42: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=61: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=61: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=61: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=73: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=73: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=73: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=89: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=89: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=89: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=101: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=101: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=101: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=137: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=137: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=137: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=2026: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=2026: applied=3, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=2026: applied=5, nested=True, p=0.000000, flip=False, attack_success=False, error=none
[54/60] devign__14_vulnerable_static_int_decode_mb_info: true=1, baseline=0 p=0.223510, correct=False, winner=21
[55/60] devign__15_vulnerable_static_void_mm_rearm_timer: true=1, baseline=0 p=0.000009, correct=False, winner=31
[56/60] devign__16_vulnerable_static_int_mxg_update_cache: true=1, baseline=0 p=0.000000, correct=False, winner=21
[57/60] devign__17_vulnerable_static_void_FUNCC: true=1, baseline=0 p=0.076072, correct=False, winner=5
[58/60] devign__18_vulnerable_mpeg1_decode_sequence: true=1, baseline=1 p=0.899059, correct=True, winner=115
  winner_xfg_edge_attack b=1 s=7: applied=1, nested=True, p=0.391047, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=3 s=7: applied=3, nested=True, p=0.093275, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=5 s=7: applied=5, nested=True, p=0.064199, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=1 s=17: applied=1, nested=True, p=0.391047, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=3 s=17: applied=3, nested=True, p=0.093275, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=5 s=17: applied=5, nested=True, p=0.064199, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=1 s=29: applied=1, nested=True, p=0.391047, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=3 s=29: applied=3, nested=True, p=0.093275, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=5 s=29: applied=5, nested=True, p=0.064199, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=1 s=42: applied=1, nested=True, p=0.391047, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=3 s=42: applied=3, nested=True, p=0.093275, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=5 s=42: applied=5, nested=True, p=0.064199, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=1 s=61: applied=1, nested=True, p=0.391047, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=3 s=61: applied=3, nested=True, p=0.093275, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=5 s=61: applied=5, nested=True, p=0.064199, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=1 s=73: applied=1, nested=True, p=0.391047, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=3 s=73: applied=3, nested=True, p=0.093275, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=5 s=73: applied=5, nested=True, p=0.064199, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=1 s=89: applied=1, nested=True, p=0.391047, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=3 s=89: applied=3, nested=True, p=0.093275, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=5 s=89: applied=5, nested=True, p=0.064199, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=1 s=101: applied=1, nested=True, p=0.391047, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=3 s=101: applied=3, nested=True, p=0.093275, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=5 s=101: applied=5, nested=True, p=0.064199, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=1 s=137: applied=1, nested=True, p=0.391047, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=3 s=137: applied=3, nested=True, p=0.093275, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=5 s=137: applied=5, nested=True, p=0.064199, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=1 s=2026: applied=1, nested=True, p=0.391047, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=3 s=2026: applied=3, nested=True, p=0.093275, flip=True, attack_success=True, error=none
  winner_xfg_edge_attack b=5 s=2026: applied=5, nested=True, p=0.064199, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=1 s=7: applied=1, nested=True, p=0.039063, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=3 s=7: applied=3, nested=True, p=0.011572, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=5 s=7: applied=5, nested=True, p=0.000000, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=1 s=17: applied=1, nested=True, p=0.039063, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=3 s=17: applied=3, nested=True, p=0.011572, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=5 s=17: applied=5, nested=True, p=0.000000, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=1 s=29: applied=1, nested=True, p=0.039063, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=3 s=29: applied=3, nested=True, p=0.011572, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=5 s=29: applied=5, nested=True, p=0.000000, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=1 s=42: applied=1, nested=True, p=0.039063, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=3 s=42: applied=3, nested=True, p=0.011572, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=5 s=42: applied=5, nested=True, p=0.000000, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=1 s=61: applied=1, nested=True, p=0.039063, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=3 s=61: applied=3, nested=True, p=0.011572, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=5 s=61: applied=5, nested=True, p=0.000000, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=1 s=73: applied=1, nested=True, p=0.039063, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=3 s=73: applied=3, nested=True, p=0.011572, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=5 s=73: applied=5, nested=True, p=0.000000, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=1 s=89: applied=1, nested=True, p=0.039063, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=3 s=89: applied=3, nested=True, p=0.011572, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=5 s=89: applied=5, nested=True, p=0.000000, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=1 s=101: applied=1, nested=True, p=0.039063, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=3 s=101: applied=3, nested=True, p=0.011572, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=5 s=101: applied=5, nested=True, p=0.000000, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=1 s=137: applied=1, nested=True, p=0.039063, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=3 s=137: applied=3, nested=True, p=0.011572, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=5 s=137: applied=5, nested=True, p=0.000000, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=1 s=2026: applied=1, nested=True, p=0.039063, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=3 s=2026: applied=3, nested=True, p=0.011572, flip=True, attack_success=True, error=none
  winner_xfg_feature_mask b=5 s=2026: applied=5, nested=True, p=0.000000, flip=True, attack_success=True, error=none
  targeted_subgraph_injection b=1 s=7: applied=1, nested=True, p=0.180411, flip=True, attack_success=True, error=none
  targeted_subgraph_injection b=3 s=7: applied=3, nested=True, p=0.973800, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=7: applied=5, nested=True, p=0.670764, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=17: applied=1, nested=True, p=0.180411, flip=True, attack_success=True, error=none
  targeted_subgraph_injection b=3 s=17: applied=3, nested=True, p=0.973800, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=17: applied=5, nested=True, p=0.670764, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=29: applied=1, nested=True, p=0.180411, flip=True, attack_success=True, error=none
  targeted_subgraph_injection b=3 s=29: applied=3, nested=True, p=0.973800, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=29: applied=5, nested=True, p=0.670764, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=42: applied=1, nested=True, p=0.180411, flip=True, attack_success=True, error=none
  targeted_subgraph_injection b=3 s=42: applied=3, nested=True, p=0.973800, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=42: applied=5, nested=True, p=0.670764, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=61: applied=1, nested=True, p=0.180411, flip=True, attack_success=True, error=none
