/workspace/src/models/modules/gnns.py:39: UserWarning: 'nn.glob.GlobalAttention' is deprecated, use 'nn.aggr.AttentionalAggregation' instead
  self.attpool = GlobalAttention(torch.nn.Linear(config.hidden_size, 1))
[1/60] cvefixes__01_vulnerable_expand_dynamic_string_token: baseline p=0.071344, label=0, PDG=9/15, XFG=3
  edge_add b=1 s=7: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_add b=3 s=7: applied=3, nested=True, p=1.000000, flip=False, error=none
  edge_add b=5 s=7: applied=5, nested=True, p=1.000000, flip=False, error=none
  edge_add b=7 s=7: applied=7, nested=True, p=1.000000, flip=False, error=none
  edge_add b=9 s=7: applied=9, nested=True, p=1.000000, flip=False, error=none
  edge_add b=11 s=7: applied=11, nested=True, p=1.000000, flip=False, error=none
  edge_add b=13 s=7: applied=13, nested=True, p=1.000000, flip=False, error=none
  edge_add b=15 s=7: applied=15, nested=True, p=0.104333, flip=True, error=none
  edge_add b=20 s=7: applied=20, nested=True, p=0.126780, flip=True, error=none
  edge_add b=25 s=7: applied=25, nested=True, p=0.976378, flip=False, error=none
  edge_add b=1 s=17: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_add b=3 s=17: applied=3, nested=True, p=1.000000, flip=False, error=none
  edge_add b=5 s=17: applied=5, nested=True, p=1.000000, flip=False, error=none
  edge_add b=7 s=17: applied=7, nested=True, p=1.000000, flip=False, error=none
  edge_add b=9 s=17: applied=9, nested=True, p=0.022643, flip=True, error=none
  edge_add b=11 s=17: applied=11, nested=True, p=0.000000, flip=True, error=none
  edge_add b=13 s=17: applied=13, nested=True, p=0.000000, flip=True, error=none
  edge_add b=15 s=17: applied=15, nested=True, p=0.000000, flip=True, error=none
  edge_add b=20 s=17: applied=20, nested=True, p=0.747817, flip=False, error=none
  edge_add b=25 s=17: applied=25, nested=True, p=0.775677, flip=False, error=none
  edge_add b=1 s=29: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_add b=3 s=29: applied=3, nested=True, p=0.999998, flip=False, error=none
  edge_add b=5 s=29: applied=5, nested=True, p=0.999999, flip=False, error=none
  edge_add b=7 s=29: applied=7, nested=True, p=0.340059, flip=True, error=none
  edge_add b=9 s=29: applied=9, nested=True, p=0.340059, flip=True, error=none
  edge_add b=11 s=29: applied=11, nested=True, p=0.217675, flip=True, error=none
  edge_add b=13 s=29: applied=13, nested=True, p=0.137262, flip=True, error=none
  edge_add b=15 s=29: applied=15, nested=True, p=0.315168, flip=True, error=none
  edge_add b=20 s=29: applied=20, nested=True, p=0.317570, flip=True, error=none
  edge_add b=25 s=29: applied=25, nested=True, p=0.060409, flip=True, error=none
  edge_add b=1 s=42: applied=1, nested=True, p=0.514519, flip=False, error=none
  edge_add b=3 s=42: applied=3, nested=True, p=0.020917, flip=True, error=none
  edge_add b=5 s=42: applied=5, nested=True, p=0.000657, flip=True, error=none
  edge_add b=7 s=42: applied=7, nested=True, p=0.015788, flip=True, error=none
  edge_add b=9 s=42: applied=9, nested=True, p=0.297928, flip=True, error=none
  edge_add b=11 s=42: applied=11, nested=True, p=0.384794, flip=True, error=none
  edge_add b=13 s=42: applied=13, nested=True, p=0.025859, flip=True, error=none
  edge_add b=15 s=42: applied=15, nested=True, p=0.025430, flip=True, error=none
  edge_add b=20 s=42: applied=20, nested=True, p=0.002695, flip=True, error=none
  edge_add b=25 s=42: applied=25, nested=True, p=0.000000, flip=True, error=none
  edge_add b=1 s=61: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_add b=3 s=61: applied=3, nested=True, p=0.996308, flip=False, error=none
  edge_add b=5 s=61: applied=5, nested=True, p=0.996308, flip=False, error=none
  edge_add b=7 s=61: applied=7, nested=True, p=0.996308, flip=False, error=none
  edge_add b=9 s=61: applied=9, nested=True, p=0.996308, flip=False, error=none
  edge_add b=11 s=61: applied=11, nested=True, p=0.996308, flip=False, error=none
  edge_add b=13 s=61: applied=13, nested=True, p=0.996308, flip=False, error=none
  edge_add b=15 s=61: applied=15, nested=True, p=0.996393, flip=False, error=none
  edge_add b=20 s=61: applied=20, nested=True, p=0.440536, flip=True, error=none
  edge_add b=25 s=61: applied=25, nested=True, p=0.361152, flip=True, error=none
  edge_add b=1 s=73: applied=1, nested=True, p=0.999637, flip=False, error=none
  edge_add b=3 s=73: applied=3, nested=True, p=0.006778, flip=True, error=none
  edge_add b=5 s=73: applied=5, nested=True, p=0.001021, flip=True, error=none
  edge_add b=7 s=73: applied=7, nested=True, p=0.997470, flip=False, error=none
  edge_add b=9 s=73: applied=9, nested=True, p=0.918960, flip=False, error=none
  edge_add b=11 s=73: applied=11, nested=True, p=0.921766, flip=False, error=none
  edge_add b=13 s=73: applied=13, nested=True, p=0.985606, flip=False, error=none
  edge_add b=15 s=73: applied=15, nested=True, p=0.990991, flip=False, error=none
  edge_add b=20 s=73: applied=20, nested=True, p=0.968432, flip=False, error=none
  edge_add b=25 s=73: applied=25, nested=True, p=0.002526, flip=True, error=none
  edge_add b=1 s=89: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_add b=3 s=89: applied=3, nested=True, p=1.000000, flip=False, error=none
  edge_add b=5 s=89: applied=5, nested=True, p=0.999998, flip=False, error=none
  edge_add b=7 s=89: applied=7, nested=True, p=0.999998, flip=False, error=none
  edge_add b=9 s=89: applied=9, nested=True, p=0.999998, flip=False, error=none
  edge_add b=11 s=89: applied=11, nested=True, p=0.003784, flip=True, error=none
  edge_add b=13 s=89: applied=13, nested=True, p=0.003784, flip=True, error=none
  edge_add b=15 s=89: applied=15, nested=True, p=0.003784, flip=True, error=none
  edge_add b=20 s=89: applied=20, nested=True, p=0.000024, flip=True, error=none
  edge_add b=25 s=89: applied=25, nested=True, p=0.009495, flip=True, error=none
  edge_add b=1 s=101: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_add b=3 s=101: applied=3, nested=True, p=1.000000, flip=False, error=none
  edge_add b=5 s=101: applied=5, nested=True, p=1.000000, flip=False, error=none
  edge_add b=7 s=101: applied=7, nested=True, p=1.000000, flip=False, error=none
  edge_add b=9 s=101: applied=9, nested=True, p=1.000000, flip=False, error=none
  edge_add b=11 s=101: applied=11, nested=True, p=1.000000, flip=False, error=none
  edge_add b=13 s=101: applied=13, nested=True, p=1.000000, flip=False, error=none
  edge_add b=15 s=101: applied=15, nested=True, p=1.000000, flip=False, error=none
  edge_add b=20 s=101: applied=20, nested=True, p=0.999987, flip=False, error=none
  edge_add b=25 s=101: applied=25, nested=True, p=0.058083, flip=True, error=none
  edge_add b=1 s=137: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_add b=3 s=137: applied=3, nested=True, p=0.985490, flip=False, error=none
  edge_add b=5 s=137: applied=5, nested=True, p=0.999622, flip=False, error=none
  edge_add b=7 s=137: applied=7, nested=True, p=0.987465, flip=False, error=none
  edge_add b=9 s=137: applied=9, nested=True, p=0.957730, flip=False, error=none
  edge_add b=11 s=137: applied=11, nested=True, p=0.957730, flip=False, error=none
  edge_add b=13 s=137: applied=13, nested=True, p=0.964575, flip=False, error=none
  edge_add b=15 s=137: applied=15, nested=True, p=0.103519, flip=True, error=none
  edge_add b=20 s=137: applied=20, nested=True, p=0.120511, flip=True, error=none
  edge_add b=25 s=137: applied=25, nested=True, p=0.088316, flip=True, error=none
  edge_add b=1 s=2026: applied=1, nested=True, p=0.999311, flip=False, error=none
  edge_add b=3 s=2026: applied=3, nested=True, p=0.999311, flip=False, error=none
  edge_add b=5 s=2026: applied=5, nested=True, p=1.000000, flip=False, error=none
  edge_add b=7 s=2026: applied=7, nested=True, p=0.997030, flip=False, error=none
  edge_add b=9 s=2026: applied=9, nested=True, p=0.994911, flip=False, error=none
  edge_add b=11 s=2026: applied=11, nested=True, p=0.993974, flip=False, error=none
  edge_add b=13 s=2026: applied=13, nested=True, p=0.991694, flip=False, error=none
  edge_add b=15 s=2026: applied=15, nested=True, p=0.997985, flip=False, error=none
  edge_add b=20 s=2026: applied=20, nested=True, p=0.053996, flip=True, error=none
  edge_add b=25 s=2026: applied=25, nested=True, p=0.102637, flip=True, error=none
  edge_delete b=1 s=7: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=3 s=7: applied=3, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=5 s=7: applied=5, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=7 s=7: applied=7, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=9 s=7: applied=9, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=11 s=7: applied=11, nested=True, p=0.999830, flip=False, error=none
  edge_delete b=13 s=7: applied=13, nested=True, p=0.999830, flip=False, error=none
  edge_delete b=15 s=7: applied=15, nested=True, p=0.999830, flip=False, error=none
  edge_delete b=20 s=7: applied=20, nested=True, p=0.999830, flip=False, error=none
  edge_delete b=25 s=7: applied=25, nested=True, p=0.000026, flip=True, error=none
  edge_delete b=1 s=17: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=3 s=17: applied=3, nested=True, p=0.999830, flip=False, error=none
  edge_delete b=5 s=17: applied=5, nested=True, p=0.999830, flip=False, error=none
  edge_delete b=7 s=17: applied=7, nested=True, p=0.999830, flip=False, error=none
  edge_delete b=9 s=17: applied=9, nested=True, p=0.999830, flip=False, error=none
  edge_delete b=11 s=17: applied=11, nested=True, p=0.999830, flip=False, error=none
  edge_delete b=13 s=17: applied=13, nested=True, p=0.999830, flip=False, error=none
  edge_delete b=15 s=17: applied=15, nested=True, p=0.522684, flip=False, error=none
  edge_delete b=20 s=17: applied=20, nested=True, p=0.000575, flip=True, error=none
  edge_delete b=25 s=17: applied=25, nested=True, p=0.000000, flip=True, error=none
  edge_delete b=1 s=29: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=3 s=29: applied=3, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=5 s=29: applied=5, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=7 s=29: applied=7, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=9 s=29: applied=9, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=11 s=29: applied=11, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=13 s=29: applied=13, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=15 s=29: applied=15, nested=True, p=0.999830, flip=False, error=none
  edge_delete b=20 s=29: applied=20, nested=True, p=0.522684, flip=False, error=none
  edge_delete b=25 s=29: applied=25, nested=True, p=0.522684, flip=False, error=none
  edge_delete b=1 s=42: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=3 s=42: applied=3, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=5 s=42: applied=5, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=7 s=42: applied=7, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=9 s=42: applied=9, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=11 s=42: applied=11, nested=True, p=0.723537, flip=False, error=none
  edge_delete b=13 s=42: applied=13, nested=True, p=0.699435, flip=False, error=none
  edge_delete b=15 s=42: applied=15, nested=True, p=0.699435, flip=False, error=none
  edge_delete b=20 s=42: applied=20, nested=True, p=0.522684, flip=False, error=none
  edge_delete b=25 s=42: applied=25, nested=True, p=NA, flip=False, error=none
  edge_delete b=1 s=61: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=3 s=61: applied=3, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=5 s=61: applied=5, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=7 s=61: applied=7, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=9 s=61: applied=9, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=11 s=61: applied=11, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=13 s=61: applied=13, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=15 s=61: applied=15, nested=True, p=0.999830, flip=False, error=none
  edge_delete b=20 s=61: applied=20, nested=True, p=0.769311, flip=False, error=none
  edge_delete b=25 s=61: applied=25, nested=True, p=0.522684, flip=False, error=none
  edge_delete b=1 s=73: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=3 s=73: applied=3, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=5 s=73: applied=5, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=7 s=73: applied=7, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=9 s=73: applied=9, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=11 s=73: applied=11, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=13 s=73: applied=13, nested=True, p=0.020145, flip=True, error=none
  edge_delete b=15 s=73: applied=15, nested=True, p=0.020145, flip=True, error=none
  edge_delete b=20 s=73: applied=20, nested=True, p=0.020145, flip=True, error=none
  edge_delete b=25 s=73: applied=25, nested=True, p=0.414585, flip=True, error=none
  edge_delete b=1 s=89: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=3 s=89: applied=3, nested=True, p=0.997707, flip=False, error=none
  edge_delete b=5 s=89: applied=5, nested=True, p=0.699435, flip=False, error=none
  edge_delete b=7 s=89: applied=7, nested=True, p=0.699435, flip=False, error=none
  edge_delete b=9 s=89: applied=9, nested=True, p=0.723524, flip=False, error=none
  edge_delete b=11 s=89: applied=11, nested=True, p=0.723524, flip=False, error=none
  edge_delete b=13 s=89: applied=13, nested=True, p=0.723524, flip=False, error=none
  edge_delete b=15 s=89: applied=15, nested=True, p=0.723524, flip=False, error=none
  edge_delete b=20 s=89: applied=20, nested=True, p=0.522684, flip=False, error=none
  edge_delete b=25 s=89: applied=25, nested=True, p=0.522684, flip=False, error=none
  edge_delete b=1 s=101: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=3 s=101: applied=3, nested=True, p=0.261575, flip=True, error=none
  edge_delete b=5 s=101: applied=5, nested=True, p=0.024442, flip=True, error=none
  edge_delete b=7 s=101: applied=7, nested=True, p=0.024442, flip=True, error=none
  edge_delete b=9 s=101: applied=9, nested=True, p=0.024442, flip=True, error=none
  edge_delete b=11 s=101: applied=11, nested=True, p=0.002515, flip=True, error=none
  edge_delete b=13 s=101: applied=13, nested=True, p=0.002515, flip=True, error=none
  edge_delete b=15 s=101: applied=15, nested=True, p=0.002515, flip=True, error=none
  edge_delete b=20 s=101: applied=20, nested=True, p=0.035759, flip=True, error=none
  edge_delete b=25 s=101: applied=25, nested=True, p=NA, flip=False, error=none
  edge_delete b=1 s=137: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=3 s=137: applied=3, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=5 s=137: applied=5, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=7 s=137: applied=7, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=9 s=137: applied=9, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=11 s=137: applied=11, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=13 s=137: applied=13, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=15 s=137: applied=15, nested=True, p=0.109842, flip=True, error=none
  edge_delete b=20 s=137: applied=20, nested=True, p=0.039591, flip=True, error=none
  edge_delete b=25 s=137: applied=25, nested=True, p=0.020145, flip=True, error=none
  edge_delete b=1 s=2026: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=3 s=2026: applied=3, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=5 s=2026: applied=5, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=7 s=2026: applied=7, nested=True, p=1.000000, flip=False, error=none
  edge_delete b=9 s=2026: applied=9, nested=True, p=0.999830, flip=False, error=none
  edge_delete b=11 s=2026: applied=11, nested=True, p=0.999830, flip=False, error=none
  edge_delete b=13 s=2026: applied=13, nested=True, p=0.000026, flip=True, error=none
  edge_delete b=15 s=2026: applied=15, nested=True, p=0.000026, flip=True, error=none
  edge_delete b=20 s=2026: applied=20, nested=True, p=0.000026, flip=True, error=none
  edge_delete b=25 s=2026: applied=25, nested=True, p=NA, flip=False, error=none
  edge_reconnect b=1 s=7: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=3 s=7: applied=3, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=5 s=7: applied=5, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=7 s=7: applied=7, nested=True, p=0.271544, flip=True, error=none
  edge_reconnect b=9 s=7: applied=9, nested=True, p=0.999993, flip=False, error=none
  edge_reconnect b=11 s=7: applied=11, nested=True, p=0.999999, flip=False, error=none
  edge_reconnect b=13 s=7: applied=13, nested=True, p=0.999997, flip=False, error=none
  edge_reconnect b=15 s=7: applied=15, nested=True, p=0.999989, flip=False, error=none
  edge_reconnect b=20 s=7: applied=20, nested=True, p=0.853294, flip=False, error=none
  edge_reconnect b=25 s=7: applied=25, nested=True, p=0.946944, flip=False, error=none
  edge_reconnect b=1 s=17: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=3 s=17: applied=3, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=5 s=17: applied=5, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=7 s=17: applied=7, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=9 s=17: applied=9, nested=True, p=0.967376, flip=False, error=none
  edge_reconnect b=11 s=17: applied=11, nested=True, p=0.967375, flip=False, error=none
  edge_reconnect b=13 s=17: applied=13, nested=True, p=0.970715, flip=False, error=none
  edge_reconnect b=15 s=17: applied=15, nested=True, p=0.970715, flip=False, error=none
  edge_reconnect b=20 s=17: applied=20, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=25 s=17: applied=25, nested=True, p=0.580851, flip=False, error=none
  edge_reconnect b=1 s=29: applied=1, nested=True, p=0.028650, flip=True, error=none
  edge_reconnect b=3 s=29: applied=3, nested=True, p=0.875663, flip=False, error=none
  edge_reconnect b=5 s=29: applied=5, nested=True, p=0.875663, flip=False, error=none
  edge_reconnect b=7 s=29: applied=7, nested=True, p=0.875668, flip=False, error=none
  edge_reconnect b=9 s=29: applied=9, nested=True, p=0.875668, flip=False, error=none
  edge_reconnect b=11 s=29: applied=11, nested=True, p=0.875668, flip=False, error=none
  edge_reconnect b=13 s=29: applied=13, nested=True, p=0.907268, flip=False, error=none
  edge_reconnect b=15 s=29: applied=15, nested=True, p=0.907265, flip=False, error=none
  edge_reconnect b=20 s=29: applied=20, nested=True, p=0.300251, flip=True, error=none
  edge_reconnect b=25 s=29: applied=25, nested=True, p=0.875668, flip=False, error=none
  edge_reconnect b=1 s=42: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=3 s=42: applied=3, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=5 s=42: applied=5, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=7 s=42: applied=7, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=9 s=42: applied=9, nested=True, p=0.184110, flip=True, error=none
  edge_reconnect b=11 s=42: applied=11, nested=True, p=0.021163, flip=True, error=none
  edge_reconnect b=13 s=42: applied=13, nested=True, p=0.004569, flip=True, error=none
  edge_reconnect b=15 s=42: applied=15, nested=True, p=0.004569, flip=True, error=none
  edge_reconnect b=20 s=42: applied=20, nested=True, p=0.000061, flip=True, error=none
  edge_reconnect b=25 s=42: applied=25, nested=True, p=0.001751, flip=True, error=none
  edge_reconnect b=1 s=61: applied=1, nested=True, p=0.997707, flip=False, error=none
  edge_reconnect b=3 s=61: applied=3, nested=True, p=0.031162, flip=True, error=none
  edge_reconnect b=5 s=61: applied=5, nested=True, p=0.036022, flip=True, error=none
  edge_reconnect b=7 s=61: applied=7, nested=True, p=0.036022, flip=True, error=none
  edge_reconnect b=9 s=61: applied=9, nested=True, p=0.387483, flip=True, error=none
  edge_reconnect b=11 s=61: applied=11, nested=True, p=0.387483, flip=True, error=none
  edge_reconnect b=13 s=61: applied=13, nested=True, p=0.000119, flip=True, error=none
  edge_reconnect b=15 s=61: applied=15, nested=True, p=0.002022, flip=True, error=none
  edge_reconnect b=20 s=61: applied=20, nested=True, p=0.219605, flip=True, error=none
  edge_reconnect b=25 s=61: applied=25, nested=True, p=0.004414, flip=True, error=none
  edge_reconnect b=1 s=73: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=3 s=73: applied=3, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=5 s=73: applied=5, nested=True, p=0.347462, flip=True, error=none
  edge_reconnect b=7 s=73: applied=7, nested=True, p=0.347462, flip=True, error=none
  edge_reconnect b=9 s=73: applied=9, nested=True, p=0.875619, flip=False, error=none
  edge_reconnect b=11 s=73: applied=11, nested=True, p=0.875619, flip=False, error=none
  edge_reconnect b=13 s=73: applied=13, nested=True, p=0.875619, flip=False, error=none
  edge_reconnect b=15 s=73: applied=15, nested=True, p=0.588494, flip=False, error=none
  edge_reconnect b=20 s=73: applied=20, nested=True, p=0.937480, flip=False, error=none
  edge_reconnect b=25 s=73: applied=25, nested=True, p=0.669320, flip=False, error=none
  edge_reconnect b=1 s=89: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=3 s=89: applied=3, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=5 s=89: applied=5, nested=True, p=0.999998, flip=False, error=none
  edge_reconnect b=7 s=89: applied=7, nested=True, p=0.999998, flip=False, error=none
  edge_reconnect b=9 s=89: applied=9, nested=True, p=0.999998, flip=False, error=none
  edge_reconnect b=11 s=89: applied=11, nested=True, p=0.999998, flip=False, error=none
  edge_reconnect b=13 s=89: applied=13, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=15 s=89: applied=15, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=20 s=89: applied=20, nested=True, p=0.011849, flip=True, error=none
  edge_reconnect b=25 s=89: applied=25, nested=True, p=0.437916, flip=True, error=none
  edge_reconnect b=1 s=101: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=3 s=101: applied=3, nested=True, p=0.999995, flip=False, error=none
  edge_reconnect b=5 s=101: applied=5, nested=True, p=0.999995, flip=False, error=none
  edge_reconnect b=7 s=101: applied=7, nested=True, p=0.999995, flip=False, error=none
  edge_reconnect b=9 s=101: applied=9, nested=True, p=0.999995, flip=False, error=none
  edge_reconnect b=11 s=101: applied=11, nested=True, p=0.789639, flip=False, error=none
  edge_reconnect b=13 s=101: applied=13, nested=True, p=0.789639, flip=False, error=none
  edge_reconnect b=15 s=101: applied=15, nested=True, p=0.875512, flip=False, error=none
  edge_reconnect b=20 s=101: applied=20, nested=True, p=0.454750, flip=True, error=none
  edge_reconnect b=25 s=101: applied=25, nested=True, p=0.641725, flip=False, error=none
  edge_reconnect b=1 s=137: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=3 s=137: applied=3, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=5 s=137: applied=5, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=7 s=137: applied=7, nested=True, p=0.699435, flip=False, error=none
  edge_reconnect b=9 s=137: applied=9, nested=True, p=0.952387, flip=False, error=none
  edge_reconnect b=11 s=137: applied=11, nested=True, p=0.952387, flip=False, error=none
  edge_reconnect b=13 s=137: applied=13, nested=True, p=0.952387, flip=False, error=none
  edge_reconnect b=15 s=137: applied=15, nested=True, p=0.999927, flip=False, error=none
  edge_reconnect b=20 s=137: applied=20, nested=True, p=0.980986, flip=False, error=none
  edge_reconnect b=25 s=137: applied=25, nested=True, p=0.999998, flip=False, error=none
  edge_reconnect b=1 s=2026: applied=1, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=3 s=2026: applied=3, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=5 s=2026: applied=5, nested=True, p=1.000000, flip=False, error=none
  edge_reconnect b=7 s=2026: applied=7, nested=True, p=0.394783, flip=True, error=none
  edge_reconnect b=9 s=2026: applied=9, nested=True, p=0.148566, flip=True, error=none
  edge_reconnect b=11 s=2026: applied=11, nested=True, p=0.344298, flip=True, error=none
  edge_reconnect b=13 s=2026: applied=13, nested=True, p=0.344298, flip=True, error=none
  edge_reconnect b=15 s=2026: applied=15, nested=True, p=0.193430, flip=True, error=none
  edge_reconnect b=20 s=2026: applied=20, nested=True, p=0.193430, flip=True, error=none
  edge_reconnect b=25 s=2026: applied=25, nested=True, p=0.193430, flip=True, error=none
[46/60] devign__06_non_vulnerable_static_void_test_qemu_strtosz_units: baseline p=0.001614, label=0, PDG=25/24, XFG=8
  node_add b=1 s=7: applied=1, nested=True, p=0.003563, flip=False, error=none
  node_add b=3 s=7: applied=3, nested=True, p=0.003563, flip=False, error=none
  node_add b=5 s=7: applied=5, nested=True, p=0.003563, flip=False, error=none
  node_add b=7 s=7: applied=7, nested=True, p=0.003563, flip=False, error=none
  node_add b=9 s=7: applied=9, nested=True, p=0.003563, flip=False, error=none
  node_add b=11 s=7: applied=11, nested=True, p=0.003563, flip=False, error=none
  node_add b=13 s=7: applied=13, nested=True, p=0.003563, flip=False, error=none
  node_add b=15 s=7: applied=15, nested=True, p=0.003563, flip=False, error=none
  node_add b=20 s=7: applied=20, nested=True, p=0.152157, flip=False, error=none
  node_add b=25 s=7: applied=25, nested=True, p=0.152157, flip=False, error=none
  node_add b=1 s=17: applied=1, nested=True, p=0.001614, flip=False, error=none
  node_add b=3 s=17: applied=3, nested=True, p=0.001614, flip=False, error=none
  node_add b=5 s=17: applied=5, nested=True, p=0.003563, flip=False, error=none
  node_add b=7 s=17: applied=7, nested=True, p=0.003563, flip=False, error=none
  node_add b=9 s=17: applied=9, nested=True, p=0.003563, flip=False, error=none
  node_add b=11 s=17: applied=11, nested=True, p=0.003563, flip=False, error=none
  node_add b=13 s=17: applied=13, nested=True, p=0.003563, flip=False, error=none
  node_add b=15 s=17: applied=15, nested=True, p=0.003563, flip=False, error=none
  node_add b=20 s=17: applied=20, nested=True, p=0.003563, flip=False, error=none
  node_add b=25 s=17: applied=25, nested=True, p=0.003563, flip=False, error=none
  node_add b=1 s=29: applied=1, nested=True, p=0.001614, flip=False, error=none
  node_add b=3 s=29: applied=3, nested=True, p=0.003563, flip=False, error=none
  node_add b=5 s=29: applied=5, nested=True, p=0.001836, flip=False, error=none
  node_add b=7 s=29: applied=7, nested=True, p=0.003563, flip=False, error=none
  node_add b=9 s=29: applied=9, nested=True, p=0.042695, flip=False, error=none
  node_add b=11 s=29: applied=11, nested=True, p=0.042695, flip=False, error=none
  node_add b=13 s=29: applied=13, nested=True, p=0.042695, flip=False, error=none
  node_add b=15 s=29: applied=15, nested=True, p=0.042695, flip=False, error=none
  node_add b=20 s=29: applied=20, nested=True, p=0.207996, flip=False, error=none
  node_add b=25 s=29: applied=25, nested=True, p=0.207996, flip=False, error=none
  node_add b=1 s=42: applied=1, nested=True, p=0.001614, flip=False, error=none
  node_add b=3 s=42: applied=3, nested=True, p=0.001614, flip=False, error=none
  node_add b=5 s=42: applied=5, nested=True, p=0.003563, flip=False, error=none
  node_add b=7 s=42: applied=7, nested=True, p=0.152157, flip=False, error=none
  node_add b=9 s=42: applied=9, nested=True, p=0.152157, flip=False, error=none
  node_add b=11 s=42: applied=11, nested=True, p=0.152157, flip=False, error=none
  node_add b=13 s=42: applied=13, nested=True, p=0.152157, flip=False, error=none
  node_add b=15 s=42: applied=15, nested=True, p=0.152157, flip=False, error=none
  node_add b=20 s=42: applied=20, nested=True, p=0.207996, flip=False, error=none
  node_add b=25 s=42: applied=25, nested=True, p=0.152157, flip=False, error=none
  node_add b=1 s=61: applied=1, nested=True, p=0.001614, flip=False, error=none
  node_add b=3 s=61: applied=3, nested=True, p=0.003563, flip=False, error=none
  node_add b=5 s=61: applied=5, nested=True, p=0.003563, flip=False, error=none
